MatchLink,TossWonTeam,TossResult,Series,MatchTime,Team1,Team2,Result,Team1Score,Team1Wickets,Team2Score,Team2Wickets
https://www.espncricinfo.com/ci/engine/match/1386107.html,Melbourne Stars,field,Big Bash League,night,Sydney Sixers,Melbourne Stars,Stars won by 4 wickets (with 3 balls remaining),154,8,155,6
https://www.espncricinfo.com/ci/engine/match/1386121.html,Sydney Sixers,field,Big Bash League,night,Melbourne Stars,Sydney Sixers,Sixers won by 7 wickets (with 11 balls remaining),156,4,160,3
https://www.espncricinfo.com/ci/engine/match/1443057.html,Melbourne Stars,bat,Big Bash League,daynight,Melbourne Stars,Perth Scorchers,Scorchers won by 6 wickets (with 17 balls remaining),146,9,150,4
https://www.espncricinfo.com/ci/engine/match/1443060.html,Brisbane Heat,field,Big Bash League,night,Melbourne Stars,Brisbane Heat,Heat won by 8 wickets (with 11 balls remaining),162,6,163,2
https://www.espncricinfo.com/ci/engine/match/1443067.html,Sydney Sixers,field,Big Bash League,night,Melbourne Stars,Sydney Sixers,Sixers won by 8 wickets (with 11 balls remaining),194,9,198,2
https://www.espncricinfo.com/ci/engine/match/1443070.html,Melbourne Stars,field,Big Bash League,night,Sydney Thunder,Melbourne Stars,Thunder won by 18 runs,182,8,164,8
https://www.espncricinfo.com/ci/engine/match/1443075.html,Melbourne Stars,field,Big Bash League,night,Brisbane Heat,Melbourne Stars,Stars won by 5 wickets (with 11 balls remaining),149,7,153,5
https://www.espncricinfo.com/ci/engine/match/1443084.html,Sydney Sixers,field,Big Bash League,night,Melbourne Stars,Sydney Sixers,Stars won by 16 runs,156,5,140,9
https://www.espncricinfo.com/ci/engine/match/1443098.html,Melbourne Stars,field,Big Bash League,night,Sydney Thunder,Melbourne Stars,Thunder won by 21 runs (DLS method),135,7,114,10
https://www.espncricinfo.com/ci/engine/match/571148.html,Pakistan,field,Australia tour of United Arab Emirates,night,Australia,Pakistan,Pakistan won by 7 wickets (with 31 balls remaining),89,10,90,3
https://www.espncricinfo.com/ci/engine/match/571150.html,Pakistan,field,Australia tour of United Arab Emirates,night,Australia,Pakistan,Australia won by 94 runs,168,7,74,10
https://www.espncricinfo.com/ci/engine/match/573020.html,Australia,field,Sri Lanka tour of Australia,night,Sri Lanka,Australia,Sri Lanka won by 2 runs (D/L method),161,4,119,3
https://www.espncricinfo.com/ci/engine/match/682957.html,Bangladesh,bat,World T20,daynight,Bangladesh,Australia,Australia won by 7 wickets (with 15 balls remaining),153,5,158,3
https://www.espncricinfo.com/ci/engine/match/727917.html,Pakistan,bat,Australia tour of United Arab Emirates,night,Pakistan,Australia,Australia won by 6 wickets (with 36 balls remaining),96,9,97,4
https://www.espncricinfo.com/ci/engine/match/951355.html,Australia,bat,World T20,daynight,Australia,Pakistan,Australia won by 21 runs,193,4,172,8
https://www.espncricinfo.com/ci/engine/match/995467.html,Sri Lanka,field,Australia tour of Sri Lanka,night,Australia,Sri Lanka,Australia won by 85 runs,263,3,178,9
https://www.espncricinfo.com/ci/engine/match/995469.html,Sri Lanka,bat,Australia tour of Sri Lanka,night,Sri Lanka,Australia,Australia won by 4 wickets (with 13 balls remaining),128,9,130,6
https://www.espncricinfo.com/ci/engine/match/1162727.html,United Arab Emirates,bat,Pakistan v Australia,day,United Arab Emirates,Australia,Australia won by 7 wickets (with 23 balls remaining),117,6,119,3
https://www.espncricinfo.com/ci/engine/match/1157372.html,Australia,field,Pakistan v Australia,night,Pakistan,Australia,Pakistan won by 66 runs,155,8,89,10
https://www.espncricinfo.com/ci/engine/match/417708.html,South Australia,bat,Twenty20 Big Bash,night,South Australia,Victoria,South Aust won by 91 runs,202,7,111,10
https://www.espncricinfo.com/ci/engine/match/465124.html,Warriors,bat,Champions League Twenty20,daynight,Warriors,Victoria,Warriors won by 28 runs,158,6,130,9
https://www.espncricinfo.com/ci/engine/match/461034.html,Tasmania,field,Twenty20 Big Bash,night,Victoria,Tasmania,Tasmania won by 9 wickets (with 21 balls remaining),107,8,108,1
https://www.espncricinfo.com/ci/engine/match/461037.html,Victoria,bat,Twenty20 Big Bash,daynight,Victoria,Western Australia,West Aust won by 6 wickets (with 17 balls remaining),145,8,146,4
https://www.espncricinfo.com/ci/engine/match/524917.html,Melbourne Renegades,field,Big Bash League,daynight,Adelaide Strikers,Melbourne Renegades,Strikers won by 67 runs,189,5,122,10
https://www.espncricinfo.com/ci/engine/match/524926.html,Melbourne Renegades,bat,Big Bash League,night,Melbourne Renegades,Sydney Thunder,Renegades won by 6 runs,140,8,134,7
https://www.espncricinfo.com/ci/engine/match/524928.html,Sydney Sixers,bat,Big Bash League,night,Sydney Sixers,Melbourne Renegades,Renegades won by 8 wickets (with 14 balls remaining),161,6,164,2
https://www.espncricinfo.com/ci/engine/match/524932.html,Melbourne Stars,bat,Big Bash League,night,Melbourne Stars,Melbourne Renegades,Stars won by 11 runs (D/L method),167,5,58,3
https://www.espncricinfo.com/ci/engine/match/524938.html,Brisbane Heat,bat,Big Bash League,night,Brisbane Heat,Melbourne Renegades,Heat won by 12 runs,168,7,156,9
https://www.espncricinfo.com/ci/engine/match/548307.html,Delhi Daredevils,field,Indian Premier League,night,Kolkata Knight Riders,Delhi Daredevils,Daredevils won by 8 wickets (with 5 balls remaining),97,9,100,2
https://www.espncricinfo.com/ci/engine/match/542649.html,Hampshire,bat,Friends Life t20,night,Hampshire,Middlesex,Middlesex won by 6 wickets (with 4 balls remaining),157,6,161,4
https://www.espncricinfo.com/ci/engine/match/542661.html,Hampshire,field,Friends Life t20,night,Kent,Hampshire,Kent won by 3 runs,151,5,148,6
https://www.espncricinfo.com/ci/engine/match/542634.html,Kent,bat,Friends Life t20,day,Kent,Hampshire,Hampshire won by 6 wickets (with 10 balls remaining),135,6,138,4
https://www.espncricinfo.com/ci/engine/match/542674.html,Hampshire,field,Friends Life t20,day,Middlesex,Hampshire,Hampshire won by 4 wickets (with 4 balls remaining),156,2,160,6
https://www.espncricinfo.com/ci/engine/match/542681.html,Hampshire,field,Friends Life t20,night,Essex,Hampshire,Hampshire won by 6 wickets (with 12 balls remaining),176,4,177,4
https://www.espncricinfo.com/ci/engine/match/542714.html,Hampshire,field,Friends Life t20,night,Nottinghamshire,Hampshire,Hampshire won by 4 wickets (with 0 balls remaining),178,7,182,6
https://www.espncricinfo.com/ci/engine/match/574248.html,Auckland,field,Champions League Twenty20,day,Hampshire,Auckland,Auckland won by 8 wickets (with 33 balls remaining),121,8,123,2
https://www.espncricinfo.com/ci/engine/match/574251.html,Sialkot Stallions,field,Champions League Twenty20,daynight,Hampshire,Sialkot Stallions,S Stallions won by 6 wickets (with 5 balls remaining),143,8,144,4
https://www.espncricinfo.com/ci/engine/match/571239.html,Melbourne Stars,field,Big Bash League,night,Hobart Hurricanes,Melbourne Stars,Stars won by 4 wickets (with 5 balls remaining),134,8,135,6
https://www.espncricinfo.com/ci/engine/match/571244.html,Sydney Sixers,field,Big Bash League,night,Melbourne Stars,Sydney Sixers,Stars won by 21 runs,177,6,156,5
https://www.espncricinfo.com/ci/engine/match/571249.html,Melbourne Stars,bat,Big Bash League,night,Melbourne Stars,Adelaide Strikers,Stars won by 8 runs,175,8,167,4
https://www.espncricinfo.com/ci/engine/match/571255.html,Melbourne Stars,field,Big Bash League,night,Brisbane Heat,Melbourne Stars,Heat won by 24 runs,171,5,147,9
https://www.espncricinfo.com/ci/engine/match/571258.html,Melbourne Stars,bat,Big Bash League,night,Melbourne Stars,Melbourne Renegades,Renegades won by 9 wickets (with 7 balls remaining),146,9,147,1
https://www.espncricinfo.com/ci/engine/match/571260.html,Melbourne Stars,bat,Big Bash League,night,Melbourne Stars,Sydney Thunder,Stars won by 13 runs,145,8,132,10
https://www.espncricinfo.com/ci/engine/match/593605.html,Surrey,bat,Friends Life t20,night,Surrey,Hampshire,Hampshire won by 5 wickets (with 4 balls remaining),139,6,144,5
https://www.espncricinfo.com/ci/engine/match/593613.html,Surrey,bat,Friends Life t20,night,Surrey,Sussex,Surrey won by 10 runs,157,6,147,7
https://www.espncricinfo.com/ci/engine/match/593616.html,Surrey,bat,Friends Life t20,day,Surrey,Kent,Surrey won by 31 runs,176,3,145,9
https://www.espncricinfo.com/ci/engine/match/593621.html,Surrey,bat,Friends Life t20,night,Surrey,Sussex,Surrey won by 3 runs,139,6,136,8
https://www.espncricinfo.com/ci/engine/match/593629.html,Middlesex,field,Friends Life t20,night,Surrey,Middlesex,Surrey won by 15 runs,147,9,132,8
https://www.espncricinfo.com/ci/engine/match/593654.html,Surrey,bat,Friends Life t20,night,Surrey,Essex,Essex won by 8 wickets (with 7 balls remaining),148,6,149,2
https://www.espncricinfo.com/ci/engine/match/593700.html,Surrey,field,Friends Life t20,day,Hampshire,Surrey,Surrey won by 4 wickets (with 4 balls remaining),142,9,145,6
https://www.espncricinfo.com/ci/engine/match/593701.html,Surrey,field,Friends Life t20,night,Northamptonshire,Surrey,Northants won by 102 runs (D/L method),194,2,92,10
https://www.espncricinfo.com/ci/engine/match/654067.html,Adelaide Strikers,bat,Big Bash League,night,Adelaide Strikers,Melbourne Stars,Stars won by 8 wickets (with 75 balls remaining),90,9,91,2
https://www.espncricinfo.com/ci/engine/match/693071.html,Hampshire,bat,NatWest t20 Blast,daynight,Hampshire,Kent,Hampshire won by 22 runs,171,7,149,4
https://www.espncricinfo.com/ci/engine/match/693097.html,Hampshire,field,NatWest t20 Blast,day,Somerset,Hampshire,Somerset won by 1 run,176,4,175,7
https://www.espncricinfo.com/ci/engine/match/693133.html,Hampshire,bat,NatWest t20 Blast,night,Hampshire,Gloucestershire,Hampshire won by 2 runs,180,6,178,8
https://www.espncricinfo.com/ci/engine/match/693135.html,Glamorgan,field,NatWest t20 Blast,daynight,Hampshire,Glamorgan,Hampshire won by 6 runs,170,6,164,6
https://www.espncricinfo.com/ci/engine/match/693145.html,Surrey,field,NatWest t20 Blast,daynight,Hampshire,Surrey,Surrey won by 8 wickets (with 36 balls remaining),131,9,137,2
https://www.espncricinfo.com/ci/engine/match/693181.html,Kent,field,NatWest t20 Blast,night,Hampshire,Kent,Hampshire won by 47 runs,173,9,126,10
https://www.espncricinfo.com/ci/engine/match/693185.html,Somerset,bat,NatWest t20 Blast,day,Somerset,Hampshire,Somerset won by 39 runs,155,4,116,10
https://www.espncricinfo.com/ci/engine/match/693207.html,Hampshire,field,NatWest t20 Blast,night,Middlesex,Hampshire,Middlesex won by 50 runs,173,6,123,10
https://www.espncricinfo.com/ci/engine/match/693231.html,Hampshire,bat,NatWest t20 Blast,night,Hampshire,Sussex,Hampshire won by 6 runs,177,3,171,8
https://www.espncricinfo.com/ci/engine/match/693237.html,Hampshire,field,NatWest t20 Blast,daynight,Essex,Hampshire,Hampshire won by 5 wickets (with 15 balls remaining),167,9,168,5
https://www.espncricinfo.com/ci/engine/match/693267.html,Nottinghamshire,bat,NatWest t20 Blast,day,Nottinghamshire,Hampshire,Hampshire won by 5 wickets (with 6 balls remaining),197,2,198,5
https://www.espncricinfo.com/ci/engine/match/756735.html,Melbourne Stars,bat,Big Bash League,night,Melbourne Stars,Adelaide Strikers,Strikers won by 8 wickets (with 45 balls remaining),148,7,149,2
https://www.espncricinfo.com/ci/engine/match/756739.html,Melbourne Stars,field,Big Bash League,night,Hobart Hurricanes,Melbourne Stars,Hurricanes won by 52 runs,190,5,138,9
https://www.espncricinfo.com/ci/engine/match/756751.html,Melbourne Stars,field,Big Bash League,night,Brisbane Heat,Melbourne Stars,Heat won by 1 run,164,8,163,7
https://www.espncricinfo.com/ci/engine/match/756767.html,Melbourne Stars,field,Big Bash League,night,Sydney Sixers,Melbourne Stars,Match tied (Stars won the one-over eliminator),150,6,150,4
https://www.espncricinfo.com/ci/engine/match/756777.html,Melbourne Renegades,bat,Big Bash League,night,Melbourne Renegades,Melbourne Stars,Stars won by 3 wickets (with 0 balls remaining),153,6,154,7
https://www.espncricinfo.com/ci/engine/match/804477.html,Yorkshire,field,NatWest t20 Blast,night,Nottinghamshire,Yorkshire,Yorkshire won by 6 wickets (with 7 balls remaining),143,7,146,4
https://www.espncricinfo.com/ci/engine/match/804489.html,Yorkshire,field,NatWest t20 Blast,night,Durham,Yorkshire,Durham won by 6 runs,182,4,176,8
https://www.espncricinfo.com/ci/engine/match/804555.html,Northamptonshire,field,NatWest t20 Blast,day,Yorkshire,Northamptonshire,Northants won by 8 wickets (with 26 balls remaining) (D/L method),82,7,85,2
https://www.espncricinfo.com/ci/engine/match/804579.html,Nottinghamshire,field,NatWest t20 Blast,night,Yorkshire,Nottinghamshire,Yorkshire won by 40 runs,209,4,169,6
https://www.espncricinfo.com/ci/engine/match/804581.html,Yorkshire,bat,NatWest t20 Blast,day,Yorkshire,Warwickshire,Warwickshire won by 6 wickets (with 8 balls remaining),132,7,136,4
https://www.espncricinfo.com/ci/engine/match/804597.html,Yorkshire,field,NatWest t20 Blast,day,Leicestershire,Yorkshire,Match tied,142,7,142,8
https://www.espncricinfo.com/ci/engine/match/804647.html,Durham,bat,NatWest t20 Blast,night,Durham,Yorkshire,Yorkshire won by 5 wickets (with 7 balls remaining),191,6,194,5
https://www.espncricinfo.com/ci/engine/match/804649.html,Derbyshire,field,NatWest t20 Blast,day,Yorkshire,Derbyshire,Derbyshire won by 4 wickets (with 7 balls remaining),146,9,150,6
https://www.espncricinfo.com/ci/engine/match/804657.html,Worcestershire,bat,NatWest t20 Blast,night,Worcestershire,Yorkshire,Worcs won by 74 runs,191,6,117,10
https://www.espncricinfo.com/ci/engine/match/804671.html,Northamptonshire,field,NatWest t20 Blast,night,Yorkshire,Northamptonshire,Northants won by 6 wickets (with 6 balls remaining),153,7,156,4
https://www.espncricinfo.com/ci/engine/match/1023591.html,Hobart Hurricanes,bat,Big Bash League,night,Hobart Hurricanes,Melbourne Stars,Stars won by 7 wickets (with 14 balls remaining),188,4,191,3
https://www.espncricinfo.com/ci/engine/match/1114881.html,Melbourne Renegades,field,Big Bash League,night,Melbourne Stars,Melbourne Renegades,Stars won by 23 runs,167,4,144,9
https://www.espncricinfo.com/ci/engine/match/1114885.html,Sydney Sixers,field,Big Bash League,night,Melbourne Stars,Sydney Sixers,Sixers won by 8 wickets (with 29 balls remaining),128,7,129,2
https://www.espncricinfo.com/ci/engine/match/1114888.html,Sydney Thunder,field,Big Bash League,daynight,Melbourne Stars,Sydney Thunder,Thunder won by 7 wickets (with 23 balls remaining),147,6,149,3
https://www.espncricinfo.com/ci/engine/match/1114891.html,Sydney Sixers,field,Big Bash League,night,Melbourne Stars,Sydney Sixers,Sixers won by 5 wickets (with 15 balls remaining),189,5,190,5
https://www.espncricinfo.com/ci/engine/match/1167139.html,Lancashire,bat,Vitality Blast,day,Lancashire,Durham,Lancashire won by 72 runs,189,3,117,10
https://www.espncricinfo.com/ci/engine/match/1269638.html,Melbourne Stars,field,Big Bash League,night,Sydney Sixers,Melbourne Stars,Sixers won by 152 runs,213,4,61,10
https://www.espncricinfo.com/ci/engine/match/1269670.html,Melbourne Stars,bat,Big Bash League,night,Melbourne Stars,Melbourne Renegades,Renegades won by 5 wickets (with 12 balls remaining),126,10,129,5
https://www.espncricinfo.com/ci/engine/match/1347596.html,Northamptonshire,field,Vitality Blast,daynight,Birmingham Bears,Northamptonshire,Bears won by 21 runs,202,6,181,7
https://www.espncricinfo.com/ci/engine/match/1444772.html,North West,field,CSA T20 Challenge,daynight,Western Province,North West,North West won by 3 wickets (with 2 balls remaining),142,9,146,7
https://www.espncricinfo.com/ci/engine/match/1444776.html,Boland,field,CSA T20 Challenge,day,North West,Boland,North West won by 3 runs,176,5,173,7
https://www.espncricinfo.com/ci/engine/match/1444792.html,Lions,bat,CSA T20 Challenge,day,Lions,North West,LIONS won by 5 runs,170,3,165,6
https://www.espncricinfo.com/ci/engine/match/1324640.html,Brisbane Heat,bat,Big Bash League,night,Brisbane Heat,Sydney Thunder,Thunder won by 10 wickets (with 50 balls remaining),121,6,124,0
https://www.espncricinfo.com/ci/engine/match/1386136.html,Brisbane Heat,bat,Big Bash League,night,Brisbane Heat,Adelaide Strikers,Heat won by 54 runs,214,7,160,10
https://www.espncricinfo.com/ci/engine/match/1001349.html,Sri Lanka,field,Sri Lanka tour of Australia,night,Australia,Sri Lanka,Sri Lanka won by 5 wickets (with 0 balls remaining),168,6,172,5
https://www.espncricinfo.com/ci/engine/match/1001351.html,Sri Lanka,field,Sri Lanka tour of Australia,night,Australia,Sri Lanka,Sri Lanka won by 2 wickets (with 0 balls remaining),173,10,176,8
https://www.espncricinfo.com/ci/engine/match/1001353.html,Sri Lanka,field,Sri Lanka tour of Australia,night,Australia,Sri Lanka,Australia won by 41 runs,187,6,146,10
https://www.espncricinfo.com/ci/engine/match/1142914.html,Australia,field,ZIM T20 Tri SeriesPakistan tour of Zimbabwe,day,Pakistan,Australia,Australia won by 9 wickets (with 55 balls remaining),116,10,117,1
https://www.espncricinfo.com/ci/engine/match/571262.html,Perth Scorchers,bat,Big Bash League,night,Perth Scorchers,Adelaide Strikers,Scorchers won by 98 runs,189,4,91,10
https://www.espncricinfo.com/ci/engine/match/654087.html,Melbourne Renegades,bat,Big Bash League,night,Melbourne Renegades,Adelaide Strikers,Renegades won by 1 run,155,6,154,7
