ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,MaxWind,Tournament,BattingOrder,Role,Country,Batting Hand,Age
28081,6,133.1046824,2,0,KKR,Chennai,field,night,1,-1,1,1.454,7.95,22.93,0.739,7.84,25.09,1.2,7.66,23.86,37.98297872,418,0,30,10,3.9455,2.6483,4.6634,4.4279,36.2,26.4,23.3,IPL,2,WK,India,RHB,43
1060380,6,138.3968778,2,0,KKR,Chennai,field,night,1,119,1,1.454,7.95,22.93,0.739,7.84,25.09,1.2,7.66,23.86,37.78688525,137,6,30,6,3.8004,2.2221,4.2372,3.7451,36.2,26.4,23.3,IPL,1,BAT,India,RHB,27
1079470,6,158.7719298,1,1,CSK,Chennai,field,night,0,23,0,1.454,7.74,27.44,1.352,8.17,24.46,1.2,7.98,26.02,20.11111111,27,0,1,2,2.3917,3.0745,1.3382,1.0927,36.2,26.4,23.3,IPL,3,ALL,India,RHB,27
1079839,6,145.5384615,1,0,CSK,Chennai,field,night,0,7,0,1.454,7.74,27.44,1.352,8.17,24.46,1.2,7.98,26.02,18.92,36,0,0,3,1.9655,3.0745,1.3382,1.0927,36.2,26.4,23.3,IPL,4,ALL,India,LHB,26
530011,6,137.8812861,1,1,Punjab Kings,Mullanpur,field,night,0,43,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,28.58974359,264,2,24,4,3.5293,3.0745,1.3382,1.0927,32.5,14.9,14.2,IPL,1,BAT,Australia,LHB,31
1161024,6,142.2930904,2,1,SRH,Mullanpur,field,night,1,10,1,0.647,7.33,23.33,0.583,7.37,24.75,1.333,7.35,18.51,32.87719298,68,2,12,5,3.0973,2.6483,2.7618,2.3795,32.5,14.9,14.2,IPL,2,WK,Indian,RHB,24
489889,6,135.046729,1,1,Punjab Kings,Mullanpur,field,night,0,7,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,15.76363636,198,0,6,20,2.8607,3.0745,1.3382,1.0927,32.5,14.9,14.2,IPL,4,BOWL,Australia,RHB,31
1159711,6,129.3604651,1,0,Punjab Kings,Mullanpur,field,night,0,34,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,22.82051282,54,0,2,1,2.6483,2.2221,3.8708,2.2285,32.5,14.9,14.2,IPL,3,ALL,Indian,LHB,30
1175496,6,101.9230769,1,1,Punjab Kings,Mullanpur,field,night,0,132,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,26.5,10,0,0,0,2.3917,2.4973,1.3382,1.0927,32.5,14.9,14.2,IPL,2,ALL,India,RHB,21
721867,6,148.3972344,2,1,SRH,Mullanpur,field,night,1,39,1,0.647,7.33,23.33,0.583,7.37,24.75,1.333,7.35,18.51,26.82954545,102,1,10,5,2.9277,2.2221,3.4988,2.3795,32.5,14.9,14.2,IPL,3,WK,India,RHB,31
390484,6,134.2783505,1,0,Punjab Kings,Mullanpur,field,night,0,22,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,16.28125,138,0,2,8,2.7025,2.2221,1.3382,2.1229,32.5,14.9,14.2,IPL,4,BOWL,India,RHB,33
662973,6,132.0066335,2,1,SRH,Mullanpur,field,night,1,59,1,0.647,7.33,23.33,0.583,7.37,24.75,1.333,7.35,18.51,19.53374233,203,0,17,12,2.9819,2.6483,3.5814,3.2319,32.5,14.9,14.2,IPL,2,ALL,England,LHB,26
1070183,6,148.9847716,1,1,Punjab Kings,Mullanpur,field,night,0,36,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,30.1025641,90,3,14,6,3.0973,3.0745,1.3382,2.9753,32.5,14.9,14.2,IPL,1,BAT,India,LHB,24
1175485,6,144.3509615,1,1,Punjab Kings,Mullanpur,field,night,0,59,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,28.5952381,60,0,4,4,2.6483,2.6483,4.1274,1.2437,32.5,14.9,14.2,IPL,3,ALL,India,RHB,23
326016,6,89.39130435,1,1,Punjab Kings,Mullanpur,field,night,0,10,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,10.07843137,115,0,0,9,2.2949,2.6483,1.3382,1.5457,32.5,14.9,14.2,IPL,4,BOWL,India,RHB,34
1131978,6,196.5065502,2,0,SRH,Mullanpur,field,night,1,71,1,0.647,7.33,23.33,0.583,7.37,24.75,1.333,7.35,18.51,30.0,15,0,4,1,2.8179,3.0745,1.3382,1.0927,32.5,14.9,14.2,IPL,3,ALL,India,RHB,26
377534,6,143.9421338,2,0,SRH,Mullanpur,field,night,1,90,1,0.647,7.33,23.33,0.583,7.37,24.75,1.333,7.35,18.51,22.11111111,47,0,6,3,2.3917,3.5007,1.3382,1.0927,32.5,14.9,14.2,IPL,3,BAT,Indian,RHB,33
436757,6,152.2246766,1,1,Punjab Kings,Mullanpur,field,night,0,17,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,31.32467532,406,4,60,18,3.9683,3.5007,1.3382,1.0927,32.5,14.9,14.2,IPL,3,WK,South Africa,RHB,33
446763,6,133.805668,1,1,Punjab Kings,Mullanpur,field,night,0,19,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,26.02362205,146,0,18,11,3.1515,2.2221,3.275,3.9147,32.5,14.9,14.2,IPL,2,BAT,India,RHB,33
436757,6,152.1506223,1,1,Punjab Kings,Mullanpur,field,night,0,17,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,31.25242718,407,4,60,18,3.9683,2.6483,1.9422,1.6967,32.5,14.9,14.2,IPL,3,WK,South Africa,RHB,33
390484,6,134.8777349,1,0,Punjab Kings,Mullanpur,field,night,0,22,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,16.375,139,0,2,8,2.7025,2.2221,1.9422,2.3795,32.5,14.9,14.2,IPL,4,BOWL,India,RHB,33
530011,6,137.8878159,1,1,Punjab Kings,Mullanpur,field,night,0,43,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,28.55744681,265,2,24,4,3.5293,2.6483,2.7946,2.5491,32.5,14.9,14.2,IPL,1,BAT,Australia,LHB,31
1175496,6,112.6530612,1,1,Punjab Kings,Mullanpur,field,night,0,132,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,30.66666667,11,0,1,0,2.8179,3.0745,3.5814,3.4015,32.5,14.9,14.2,IPL,2,ALL,India,RHB,21
489889,6,134.8602484,1,1,Punjab Kings,Mullanpur,field,night,0,7,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,15.64864865,199,0,6,20,2.8607,1.4939,1.6402,1.3947,32.5,14.9,14.2,IPL,4,BOWL,Australia,RHB,31
600498,6,136.8764172,1,1,Punjab Kings,Mullanpur,field,night,0,-4,0,0.647,7.9,18.27,1.714,8.41,17.84,1.333,7.86,22.76,34.49285714,167,1,33,3,4.0111,3.0745,1.3382,3.6581,32.5,14.9,14.2,IPL,2,BAT,South African,RHB,30
793463,6,141.6807671,2,0,RR,Jaipur,field,night,1,50,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,13.15183246,292,0,2,48,2.8607,1.4939,2.625,2.6361,35.8,23.3,24.2,IPL,3,ALL,Afghanistan,RHB,26
1182529,6,109.7222222,2,0,RR,Jaipur,field,night,1,-2,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,8.315789474,34,0,0,5,1.5065,2.2221,1.3382,1.0927,35.8,23.3,24.2,IPL,4,BOWL,Afghanistan,RHB,19
1070173,6,137.4045802,2,1,RR,Jaipur,field,night,1,128,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,35.40983607,142,6,24,6,3.7448,3.5007,4.6078,4.0017,35.8,23.3,24.2,IPL,1,BAT,India,RHB,25
425943,6,133.4791252,1,0,GT,Jaipur,field,night,0,130,1,1.818,7.75,22.72,0.75,7.55,23.29,0.666,7.62,23.87,27.85892116,271,3,43,21,3.5093,3.5007,4.2372,3.4885,35.8,23.3,24.2,IPL,2,WK,Indian,RHB,30
719719,6,133.5251799,2,1,RR,Jaipur,field,night,1,34,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,18.93877551,70,0,0,4,2.2221,2.2221,1.3382,3.6581,35.8,23.3,24.2,IPL,3,ALL,India,RHB,29
308967,6,144.4364901,1,1,GT,Jaipur,field,night,0,12,1,1.818,7.75,22.72,0.75,7.55,23.29,0.666,7.62,23.87,34.78571429,486,8,101,26,4.0142,3.0745,4.6306,3.4885,35.8,23.3,24.2,IPL,1,WK,England,RHB,34
778963,6,151.7857143,2,1,RR,Jaipur,field,night,1,1,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,33.05555556,50,0,4,2,3.0745,3.0745,1.3382,3.2319,35.8,23.3,24.2,IPL,2,BAT,India,RHB,30
1151278,6,149.895288,1,1,GT,Jaipur,field,night,0,48,1,1.818,7.75,22.72,0.75,7.55,23.29,0.666,7.62,23.87,30.45744681,99,3,19,9,3.0973,1.7959,4.2372,2.2285,35.8,23.3,24.2,IPL,1,BAT,Indian,LHB,23
1079434,6,143.3719434,1,1,GT,Jaipur,field,night,0,150,1,1.818,7.75,22.72,0.75,7.55,23.29,0.666,7.62,23.87,31.82857143,90,0,20,4,3.1857,3.5007,4.1816,2.0589,35.8,23.3,24.2,IPL,2,BAT,Indian,RHB,23
423838,6,142.1095008,2,1,RR,Jaipur,field,night,1,44,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,27.15384615,105,0,3,1,2.9049,2.6483,4.6078,1.6967,35.8,23.3,24.2,IPL,3,ALL,India,LHB,31
1151288,6,126.1621622,2,1,RR,Jaipur,field,night,1,61,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,37.64516129,36,0,6,0,2.8179,3.0745,1.3382,2.5491,35.8,23.3,24.2,IPL,1,ALL,India,LHB,23
670025,6,130.7214266,1,0,GT,Jaipur,field,night,0,33,1,1.818,7.75,22.72,0.75,7.55,23.29,0.666,7.62,23.87,25.19791667,232,1,24,15,3.4309,2.2221,3.362,3.0623,35.8,23.3,24.2,IPL,2,BAT,West Indian,LHB,28
477021,6,128.1902552,2,1,RR,Jaipur,field,night,1,36,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,26.30952381,109,0,10,5,2.9277,2.2221,2.0478,3.3189,35.8,23.3,24.2,IPL,2,ALL,India,RHB,33
778963,6,151.5267176,2,1,RR,Jaipur,field,night,1,1,0,1.818,7.54,25.92,1.333,7.57,23.95,0.666,7.74,24.99,32.18918919,51,0,4,2,3.0745,2.6483,1.4892,3.0623,35.8,23.3,24.2,IPL,2,BAT,India,RHB,30
446507,6,156.2071331,2,1,RCB,Wankhede,field,night,1,118,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,37.33606557,305,9,63,21,4.0142,3.5794,4.2044,4.0573,27.9,26.3,26.1,IPL,2,BAT,India,RHB,34
34102,6,135.6804998,2,1,RCB,Wankhede,field,night,1,80,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,30.96334012,557,12,103,42,4.0929,3.5007,4.2372,3.7423,27.9,26.3,26.1,IPL,1,BAT,India,RHB,37
1170265,6,141.0990269,2,0,RCB,Wankhede,field,night,1,36,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,38.515625,85,1,16,6,3.0973,3.0745,3.7882,3.4015,27.9,26.3,26.1,IPL,2,BAT,India,LHB,22
720471,6,130.5398077,2,1,RCB,Wankhede,field,night,1,149,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,28.17021277,398,6,64,28,3.588,3.0745,3.811,3.5755,27.9,26.3,26.1,IPL,1,WK,India,LHB,26
44828,6,133.991999,1,1,MI,Wankhede,field,night,0,115,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,32.41348974,383,6,73,24,4.0142,2.6483,4.6634,3.6867,27.9,26.3,26.1,IPL,1,BAT,South Africa,RHB,40
853265,6,128.0512475,1,1,MI,Wankhede,field,night,0,-4,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,27.52173913,85,0,11,3,2.7039,3.5007,2.41,1.3947,27.9,26.3,26.1,IPL,3,ALL,India,LHB,25
897549,6,158.1438688,1,1,MI,Wankhede,field,night,0,22,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,28.66891892,157,3,30,11,3.5193,3.0745,1.3382,1.0927,27.9,26.3,26.1,IPL,2,ALL,England,RHB,26
1176959,6,142.8571429,1,0,MI,Wankhede,field,night,0,6,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,11.66666667,12,0,0,2,1.9655,2.2221,1.3382,1.0927,27.9,26.3,26.1,IPL,4,BOWL,Indian,RHB,28
777815,6,113.7931034,1,1,MI,Wankhede,field,night,0,-4,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,6.6,7,0,0,1,1.5393,1.7959,1.3382,1.0927,27.9,26.3,26.1,IPL,4,BOWL,Indian,RHB,27
720471,6,130.8419244,2,1,RCB,Wankhede,field,night,1,149,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,28.27851459,399,6,65,28,3.588,3.0745,3.811,3.6311,27.9,26.3,26.1,IPL,1,WK,India,LHB,26
325026,6,154.4237634,1,1,MI,Wankhede,field,night,0,-4,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,28.30140187,501,12,62,33,3.6667,1.7631,4.2372,3.6311,27.9,26.3,26.1,IPL,2,ALL,Australia,RHB,36
253802,6,134.7201585,1,1,MI,Wankhede,field,night,0,1,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,44.10810811,470,10,130,21,4.5191,3.5007,4.6634,4.1129,27.9,26.3,26.1,IPL,1,BAT,India,RHB,36
823703,6,146.9565217,1,1,MI,Wankhede,field,night,0,108,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,35.20833333,53,1,14,4,3.1301,2.6483,4.3512,1.6967,27.9,26.3,26.1,IPL,2,BAT,India,RHB,31
625371,6,139.1952663,2,0,RCB,Wankhede,field,night,1,49,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,28.41062802,287,0,20,11,3.4637,2.6483,4.2372,4.4279,27.9,26.3,26.1,IPL,2,ALL,India,RHB,31
931581,6,141.3793103,2,1,LSG,Lucknow,bat,night,0,83,0,1.105,7.27,26.1,0.75,6.73,20.89,1.15,7.15,22.59,29.22340426,229,2,27,11,3.4637,3.0745,2.0478,3.4015,38.3,21.5,15.3,IPL,2,WK,Indian,LHB,27
1119026,6,132.8571429,1,1,DC,Lucknow,bat,night,1,3,1,1.105,7.56,21.35,1.333,7.1,20.64,1.15,7.59,23.65,32.06896552,96,3,17,6,3.0973,2.2221,2.1988,3.0623,38.3,21.5,15.3,IPL,2,BAT,India,LHB,24
471342,6,132.3062109,1,1,DC,Lucknow,bat,night,1,7,1,1.105,7.56,21.35,1.333,7.1,20.64,1.15,7.59,23.65,24.75675676,165,0,8,6,3.3853,3.5007,4.6406,4.4279,38.3,21.5,15.3,IPL,3,ALL,India,LHB,33
497121,6,139.33685,1,1,DC,Lucknow,bat,night,1,14,1,1.105,7.56,21.35,1.333,7.1,20.64,1.15,7.59,23.65,25.15646259,182,3,20,10,3.4637,3.0745,2.8176,2.8927,38.3,21.5,15.3,IPL,3,BAT,India,RHB,29
325012,6,138.239159,1,1,DC,Lucknow,bat,night,1,16,1,1.105,7.56,21.35,1.333,7.1,20.64,1.15,7.59,23.65,30.34615385,281,1,30,20,3.8799,2.6483,4.2372,3.2319,38.3,21.5,15.3,IPL,2,ALL,Australia,RHB,35
379143,6,137.6407186,1,1,DC,Lucknow,bat,night,1,41,1,1.105,7.56,21.35,1.333,7.1,20.64,1.15,7.59,23.65,32.10335196,390,7,73,27,4.0142,2.6483,3.2422,4.0017,38.3,21.5,15.3,IPL,1,WK,South Africa,LHB,32
1151270,6,129.9270073,1,0,DC,Lucknow,bat,night,1,101,1,1.105,7.56,21.35,1.333,7.1,20.64,1.15,7.59,23.65,25.42857143,40,0,2,2,2.3917,2.6483,3.3948,2.5491,38.3,21.5,15.3,IPL,3,ALL,Indian,RHB,25
1168049,6,133.5403727,2,1,LSG,Lucknow,bat,night,0,113,0,1.105,7.27,26.1,0.75,6.73,20.89,1.15,7.15,22.59,20.15625,35,0,3,2,2.3917,3.0745,1.3382,1.0927,38.3,21.5,15.3,IPL,2,BAT,Australia,RHB,22
1244751,6,102.6315789,1,0,DC,Lucknow,bat,night,1,32,1,1.105,7.56,21.35,1.333,7.1,20.64,1.15,7.59,23.65,9.75,6,0,0,0,1.5393,1.6449,1.3382,1.0927,38.3,21.5,15.3,IPL,4,BOWL,India,LHB,27
422108,6,136.5145827,1,1,DC,Lucknow,bat,night,1,79,1,1.105,7.56,21.35,1.333,7.1,20.64,1.15,7.59,23.65,41.10869565,270,8,84,15,4.4732,3.0745,4.6634,3.3189,38.3,21.5,15.3,IPL,1,WK,India,RHB,32
604302,6,144.040747,1,1,DC,Lucknow,bat,night,1,-4,1,1.105,7.56,21.35,1.333,7.1,20.64,1.15,7.59,23.65,26.67924528,372,2,48,26,3.5093,3.5007,3.7882,3.8007,38.3,21.5,15.3,IPL,2,WK,West Indian,LHB,29
595978,6,153.8649308,2,0,LSG,Lucknow,bat,night,0,29,0,1.105,7.27,26.1,0.75,6.73,20.89,1.15,7.15,22.59,28.65151515,84,0,10,7,2.6711,3.5007,1.3382,1.0927,38.3,21.5,15.3,IPL,2,WK,South Africa,RHB,24
721867,6,148.5642946,1,1,RR,Mullanpur,field,night,0,53,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,26.74157303,103,1,10,5,2.9277,2.2221,3.7554,3.6581,34.3,17.6,21.4,IPL,2,WK,India,RHB,31
1161024,6,141.9501134,1,1,RR,Mullanpur,field,night,0,18,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,32.37931034,69,2,12,5,3.0973,2.6483,2.5922,2.9753,34.3,17.6,21.4,IPL,2,WK,Indian,RHB,24
1168641,6,117.3728814,1,0,RR,Mullanpur,field,night,0,7,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,14.57894737,38,0,0,3,1.9655,2.2221,1.9422,1.0927,34.3,17.6,21.4,IPL,4,BOWL,India,LHB,29
1131978,6,197.9508197,1,1,RR,Mullanpur,field,night,0,67,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,32.2,16,0,4,1,2.8179,3.0745,3.188,1.0927,34.3,17.6,21.4,IPL,3,ALL,India,RHB,26
820351,6,140.7796516,2,1,Punjab Kings,Mullanpur,field,night,1,29,0,0.647,7.9,18.27,0.583,7.37,24.75,1.333,7.35,18.51,25.20792079,251,2,21,14,3.4637,3.0745,1.3382,1.0927,34.3,17.6,21.4,IPL,3,BAT,West Indies,RHB,31
277912,6,102.5641026,2,0,Punjab Kings,Mullanpur,field,night,1,-2,0,0.647,7.9,18.27,0.583,7.37,24.75,1.333,7.35,18.51,10.43478261,67,0,0,5,2.1893,2.2221,1.3382,1.2437,34.3,17.6,21.4,IPL,4,BOWL,New Zealand,RHB,35
662973,6,132.0049302,1,1,RR,Mullanpur,field,night,0,8,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,19.59146341,204,0,17,12,2.9819,2.6483,3.838,3.4885,34.3,17.6,21.4,IPL,2,ALL,England,LHB,26
1125958,6,139.977221,1,1,RR,Mullanpur,field,night,0,27,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,29.97560976,88,0,10,2,2.7039,3.0745,4.6634,2.1229,34.3,17.6,21.4,IPL,1,BAT,India,LHB,24
425943,6,133.8200474,2,1,Punjab Kings,Mullanpur,field,night,1,32,0,0.647,7.9,18.27,0.583,7.37,24.75,1.333,7.35,18.51,28.14107884,272,3,44,21,3.5093,3.5563,2.8488,3.4885,34.3,17.6,21.4,IPL,2,WK,Indian,RHB,30
1125958,6,139.8755656,1,1,RR,Mullanpur,field,night,0,27,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,29.79518072,89,0,10,2,2.7039,3.0745,4.6634,2.3795,34.3,17.6,21.4,IPL,1,BAT,India,LHB,24
1151278,6,149.6630378,2,1,Punjab Kings,Mullanpur,field,night,1,65,0,0.647,7.9,18.27,0.583,7.37,24.75,1.333,7.35,18.51,30.38947368,100,3,19,9,3.3539,2.2221,1.4892,3.6581,34.3,17.6,21.4,IPL,1,BAT,Indian,LHB,23
403902,6,145.2494577,1,1,RR,Mullanpur,field,night,0,41,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,27.66942149,275,3,33,10,3.5193,3.0745,3.188,2.1229,34.3,17.6,21.4,IPL,3,ALL,England,RHB,31
1175488,6,139.5121951,2,1,Punjab Kings,Mullanpur,field,night,1,6,0,0.647,7.9,18.27,0.583,7.37,24.75,1.333,7.35,18.51,20.42857143,22,0,0,2,2.3917,3.0745,1.3382,3.4015,34.3,17.6,21.4,IPL,2,WK,Indian,RHB,23
1079434,6,143.8202247,2,1,Punjab Kings,Mullanpur,field,night,1,37,0,0.647,7.9,18.27,0.583,7.37,24.75,1.333,7.35,18.51,32.45070423,91,0,21,4,3.1857,3.5563,1.3382,2.6361,34.3,17.6,21.4,IPL,2,BAT,Indian,RHB,23
377534,6,145.6747405,1,1,RR,Mullanpur,field,night,0,17,1,0.647,7.33,23.33,1.714,8.41,17.84,1.333,7.86,22.76,23.38888889,48,0,6,3,2.3917,3.5007,3.8708,1.0927,34.3,17.6,21.4,IPL,3,BAT,Indian,RHB,33
670025,6,130.8958446,2,0,Punjab Kings,Mullanpur,field,night,1,63,0,0.647,7.9,18.27,0.583,7.37,24.75,1.333,7.35,18.51,25.265625,233,1,24,15,3.4309,2.6483,1.3382,3.6581,34.3,17.6,21.4,IPL,3,BAT,West Indian,LHB,28
277916,6,121.2847731,1,1,MI,Wankhede,field,night,0,11,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,28.44206009,257,2,44,22,3.5093,2.6483,4.2372,4.1129,27.9,25.2,32.8,IPL,1,BAT,India,RHB,36
677077,6,151.1525796,2,1,CSK,Wankhede,field,night,1,1,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,23.74137931,97,0,2,8,2.6155,2.6483,3.8708,1.0927,27.9,25.2,32.8,IPL,3,ALL,West Indies,RHB,30
379143,6,137.6539519,1,1,KKR,Eden Gardens,field,daynight,0,22,0,1.428,8.06,26.66,0.792,8.44,27.35,0.847,8.19,24.64,32.06685237,391,7,73,27,4.0142,3.0745,3.362,4.0573,36.2,23.9,10.8,IPL,1,WK,South Africa,LHB,32
28081,6,133.0600686,1,0,MI,Wankhede,field,night,0,48,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,37.98723404,419,0,30,10,3.9455,2.6483,4.1816,4.0573,27.9,25.2,32.8,IPL,3,WK,India,RHB,43
714451,6,141.4634146,1,0,MI,Wankhede,field,night,0,140,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,31.33333333,126,0,14,4,3.6433,3.5007,3.7554,3.3189,27.9,25.2,32.8,IPL,2,BAT,India,LHB,31
642519,6,131.4256619,2,0,LSG,Eden Gardens,field,daynight,1,70,1,1.428,8.25,24.16,1.261,8.39,25.05,0.847,8.09,25.96,31.78817734,245,2,42,14,4.0011,3.0745,3.7554,2.5491,36.2,23.9,10.8,IPL,2,BAT,Indian,RHB,30
34102,6,135.7289162,2,0,CSK,Wankhede,field,night,1,227,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,30.97764228,558,12,103,42,4.0929,3.0745,4.2372,3.7423,27.9,25.2,32.8,IPL,1,BAT,India,RHB,37
625371,6,139.4942094,2,1,CSK,Wankhede,field,night,1,0,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,28.51207729,288,0,20,11,3.4637,3.0745,4.2372,3.5755,27.9,25.2,32.8,IPL,2,ALL,India,RHB,31
1244751,6,109.2592593,1,1,KKR,Eden Gardens,field,daynight,0,13,0,1.428,8.06,26.66,0.792,8.44,27.35,0.847,8.19,24.64,14.75,7,0,0,0,1.9655,2.2221,1.3382,1.0927,36.2,23.9,10.8,IPL,3,BOWL,India,LHB,27
892749,6,162.720329,2,1,CSK,Wankhede,field,night,1,35,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,32.9702381,238,0,21,9,3.9227,3.5007,4.6406,2.3795,27.9,25.2,32.8,IPL,3,ALL,Australia,RHB,28
230558,6,145.553539,2,1,LSG,Eden Gardens,field,daynight,1,14,1,1.428,8.25,24.16,1.261,8.39,25.05,0.847,8.09,25.96,14.85185185,336,0,15,45,2.9163,3.0745,3.3292,2.8057,36.2,23.9,10.8,IPL,1,ALL,West Indies,LHB,36
1151270,6,131.5608919,1,1,KKR,Eden Gardens,field,daynight,0,51,0,1.428,8.06,26.66,0.792,8.44,27.35,0.847,8.19,24.64,27.39285714,41,0,3,2,2.3917,2.6483,2.7618,3.4015,36.2,23.9,10.8,IPL,2,ALL,Indian,RHB,25
1060380,6,138.0053113,1,1,MI,Wankhede,field,night,0,141,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,38.33606557,138,6,31,6,3.8004,3.0745,3.811,3.7451,27.9,25.2,32.8,IPL,2,BAT,India,RHB,27
720471,6,131.1415302,2,1,CSK,Wankhede,field,night,1,49,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,28.38624339,400,6,66,28,3.588,3.5007,3.811,3.5755,27.9,25.2,32.8,IPL,1,WK,India,LHB,26
1292495,6,131.7073171,2,1,LSG,Eden Gardens,field,daynight,1,17,1,1.428,8.25,24.16,1.261,8.39,25.05,0.847,8.09,25.96,27.0,9,0,1,1,2.3917,2.6483,1.3382,1.0927,36.2,23.9,10.8,IPL,2,BAT,India,RHB,20
446507,6,156.5886173,2,1,CSK,Wankhede,field,night,1,-4,1,1.25,8.32,25.62,1.38,8.43,26.58,0.732,8.32,26.77,37.39591837,306,9,64,21,4.0142,3.5794,4.2044,3.5755,27.9,25.2,32.8,IPL,2,BAT,India,RHB,34
604302,6,144.016296,1,1,KKR,Eden Gardens,field,daynight,0,87,0,1.428,8.06,26.66,0.792,8.44,27.35,0.847,8.19,24.64,26.59561129,373,2,48,27,3.5093,3.5007,4.6634,3.3189,36.2,23.9,10.8,IPL,3,WK,West Indian,LHB,29
497121,6,139.0326209,1,1,KKR,Eden Gardens,field,daynight,0,16,0,1.428,8.06,26.66,0.792,8.44,27.35,0.847,8.19,24.64,25.05405405,183,3,20,10,3.4637,2.6483,3.362,2.8927,36.2,23.9,10.8,IPL,2,BAT,India,RHB,29
959767,6,134.106412,1,1,MI,Wankhede,field,night,0,41,0,1.25,8.23,27.2,0.724,8.41,27.14,0.732,8.29,26.23,17.24561404,69,0,3,5,2.1893,2.6483,1.3382,1.0927,27.9,25.2,32.8,IPL,1,ALL,New Zealand,LHB,25
